dt_venda,loja,uf,produto,canal_venda,tipo_venda,vlr_venda,qt_venda,qt_dias_com_estoque,qt_dias_sem_estoque,qt_dias_com_estoque_aberta,qt_dias_sem_estoque_aberta,qt_dias_loja_fechada,estoque_loja,habilitador
2023-05-07,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-05-14,ABC7652,SP,Produto X,LOJA,PROMOCAO,124.9,2,28,0,24,0,4,9,0
2023-01-15,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-06-22,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-04-08,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-04-24,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-07-24,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,9,0
2023-03-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-03-14,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-07-06,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.9,1,21,0,18,0,3,5,1
2023-06-03,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-05-31,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-01-23,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-04-06,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-05-22,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,1,1
2023-03-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-02-28,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-04-28,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-07-10,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-07-31,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,9,0
2023-04-15,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-07-16,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,9,0
2023-02-15,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-01-16,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,5,1
2023-02-04,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-01-19,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,3,1
2023-05-04,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-03-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,8,0
2023-04-30,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-01-15,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,5,1
2023-08-11,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-05-20,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,9,0
2023-06-13,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,7,0
2023-03-03,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,2,1
2023-03-08,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-01-27,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-06-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,1,1
2023-08-06,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-07-10,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,4,1
2023-03-06,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,10,0
2023-08-06,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-06-03,ABC7652,SP,Produto Z,LOJA,REGULAR,265.87,1,14,1,13,1,1,3,1
2023-08-13,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-08-03,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-02-21,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-07-14,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,3,1
2023-05-01,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-03-18,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-05-05,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-07-23,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,1,1
2023-04-14,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-01-13,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,5,1
2023-01-09,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,2,1
2023-01-30,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-06-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,4,1
2023-07-03,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-05-11,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-01-17,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,3,1
2023-07-20,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,2,1
2023-03-17,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-02-20,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-06-10,ABC7652,SP,Produto X,LOJA,PROMOCAO,91.63,1,15,0,14,0,1,9,0
2023-07-04,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,5,1
2023-07-12,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-01-10,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-02-13,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-04-20,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-05-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,9,0
2023-07-02,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-05-28,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,9,0
2023-02-27,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-06-30,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-08-05,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-04-27,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-04-02,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-02-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-04-05,ABC7652,SP,Produto X,LOJA,REGULAR,99.92,1,21,0,18,0,3,7,0
2023-05-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,1,1
2023-01-31,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-05-06,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-07-27,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,9,0
2023-04-01,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-04-07,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-05-07,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-04-15,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,3,1
2023-04-16,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-03-11,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,2,1
2023-05-02,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-02-07,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-07-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,1,1
2023-07-19,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,2,1
2023-08-09,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-01-10,ABC7652,SP,Produto X,LOJA,PROMOCAO,120.9,1,28,0,24,0,4,6,0
2023-05-24,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,9,0
2023-04-27,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-03-26,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,8,0
2023-04-25,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-02-16,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-06-18,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,7,0
2023-01-28,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-04-24,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-01-05,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,2,1
2023-05-24,ABC7652,SP,Produto Z,LOJA,PROMOCAO,255.41,1,11,3,9,3,2,3,1
2023-02-01,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-06-04,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-06-09,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-01-13,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-07-04,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-08-08,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-05-18,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,7,0
2023-07-01,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-05-05,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-07-22,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,9,0
2023-01-21,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,3,1
2023-02-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-06-20,ABC7652,SP,Produto X,LOJA,PROMOCAO,116.37,1,20,0,17,0,3,7,0
2023-07-29,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,2,1
2023-03-15,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-06-07,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-05-25,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,2,1
2023-04-01,ABC7652,SP,Produto X,LOJA,REGULAR,117.13,1,21,0,18,0,3,8,0
2023-01-20,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,3,1
2023-01-17,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,5,1
2023-03-28,ABC7652,SP,Produto Z,LOJA,REGULAR,264.29,1,21,0,18,0,3,3,1
2023-04-30,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-03-21,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-06-25,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-05-11,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-07-13,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-04-29,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-04-25,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-07-13,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,3,1
2023-03-09,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-05-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,0,1
2023-06-29,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,3,1
2023-01-21,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,5,1
2023-02-23,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-06-24,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,3,1
2023-05-22,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,7,0
2023-03-06,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,2,1
2023-03-04,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-07-09,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-03-29,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-06-01,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-01-28,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-03-18,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-01-31,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-01-08,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,2,1
2023-06-06,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-04-10,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,6,0
2023-01-26,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-06-11,ABC7652,SP,Produto Z,LOJA,REGULAR,263.0,0,14,1,13,1,1,0,1
2023-03-12,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-07-05,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,5,1
2023-08-02,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-05-29,ABC7652,SP,Produto Z,LOJA,REGULAR,263.0,0,14,1,13,1,1,2,1
2023-03-16,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-07-11,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.9,1,21,0,18,0,3,4,1
2023-08-01,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,2,1
2023-02-11,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-04-23,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-02-05,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,10,0
2023-01-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-05-26,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,2,1
2023-06-17,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,7,0
2023-05-26,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,9,0
2023-03-17,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-04-21,ABC7652,SP,Produto X,LOJA,PROMOCAO,120.31,1,28,0,24,0,4,5,1
2023-01-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-07-08,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-06-02,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-06-05,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-04-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-02-18,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-06-11,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,8,0
2023-01-07,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-03-05,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,2,1
2023-02-02,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-07-14,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-01-08,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-07-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,9,0
2023-02-28,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-06-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-05-17,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,0,1
2023-03-10,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-03-30,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-07-19,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,9,0
2023-02-03,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-06-15,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,1,1
2023-07-12,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,3,1
2023-06-04,ABC7652,SP,Produto Z,LOJA,REGULAR,263.0,0,14,1,13,1,1,2,1
2023-02-02,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-07-20,ABC7652,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,18,0,3,9,0
2023-07-16,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-05-27,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,2,1
2023-01-30,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-05-28,ABC7652,SP,Produto Z,LOJA,PROMOCAO,264.0,0,11,3,9,3,2,2,1
2023-03-10,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,2,1
2023-03-02,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-01-03,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,28,0,24,0,4,2,1
2023-05-15,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,7,0
2023-03-24,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-02-22,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-02-17,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-02-26,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-01-02,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,3,1
2023-05-02,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-06-21,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-01-29,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-05-03,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-04-11,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,3,1
2023-06-13,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,17,0,3,1,1
2023-05-12,ABC7652,SP,Produto X,LOJA,PROMOCAO,124.9,1,28,0,24,0,4,10,0
2023-05-19,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,12,0,2,7,0
2023-04-05,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,2,1
2023-04-28,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-08-13,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-01-27,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,5,1
2023-07-30,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,2,1
2023-06-29,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,6,0
2023-05-10,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,4,1
2023-03-13,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-02-13,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-04-26,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,4,1
2023-06-16,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,7,0
2023-07-11,ABC7652,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,18,0,3,3,1
2023-03-11,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-03-19,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-07-28,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,9,0
2023-02-27,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-05-13,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,9,0
2023-01-11,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-05-29,ABC7652,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,14,0,1,9,0
2023-02-08,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
2023-02-23,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,16,0,5,10,0
2023-08-11,ABC7652,SP,Produto Z,LOJA,REGULAR,275.0,0,9,12,7,0,14,0,1
2023-02-25,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-07-26,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,9,0
2023-03-20,ABC7652,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,18,0,3,9,0
2023-02-19,ABC7652,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,16,0,5,3,1
2023-03-26,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-03-27,ABC7652,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,18,0,3,3,1
2023-06-14,ABC7652,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,17,0,3,7,0
2023-05-31,ABC7652,SP,Produto Z,LOJA,REGULAR,263.0,0,14,1,13,1,1,1,1
2023-04-17,ABC7652,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,24,0,4,3,1
2023-05-06,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-04-03,ABC7652,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,18,0,3,7,0
2023-05-13,ABC7652,SP,Produto Z,LOJA,REGULAR,267.505,2,28,0,24,0,4,4,1
2023-08-04,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-07-17,ABC7652,SP,Produto Z,LOJA,PROMOCAO,272.9,1,21,0,18,0,3,3,1
2023-02-06,ABC7652,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,18,0,3,10,0
2023-01-04,ABC7652,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,24,0,4,2,1
2023-08-05,ABC7652,SP,Produto X,LOJA,REGULAR,125.0,0,9,12,7,0,14,0,1
2023-03-22,ABC7652,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,18,0,3,3,1
2023-05-04,ABC7652,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,24,0,4,10,0
2023-02-09,ABC7652,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,18,0,3,3,1
